gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	Endothelial	Fibroblast	Macrophages	Neuron	RBC	T-cells	Unknown	VSMC
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06873D10F	0.011	0.0	0.033	0.033	0.0	0.003	0.003	0.0	0.007
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0E3784FFB	0.015	0.177	0.547	0.0	0.554	0.0	0.013	0.0	0.195
CDH1	P12830	False	CADH1_HUMAN		CPI-SC0D9B795CC	0.0	0.0	0.0	0.04	0.159	0.0	0.002	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.02	0.28	1.344	0.273	0.0	0.01	0.026	0.054	0.293
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.015	0.177	0.547	0.0	0.554	0.0	0.013	0.0	0.195
VTN	P04004	False	VTNC_HUMAN		CPI-SC0530C27A8	0.012	0.011	0.052	0.017	0.034	0.012	0.012	0.0	2.366
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.001	0.029	0.024	0.003	0.022	0.0	0.0	0.0	0.039
FGF2	P09038	False	FGF2_HUMAN		CPI-SC044E3F9B6	0.0	0.0	0.049	0.0	0.024	0.0	0.0	0.021	0.034
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	0.007	0.027	0.022	0.024	0.0	0.0	0.009	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0E2D0DC4B	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.054
THY1	P04216	False	THY1_HUMAN		CPI-SC00756BB93	0.084	0.008	0.049	0.022	0.0	0.004	0.004	0.071	0.123
VWF	P04275	False	VWF_HUMAN		CPI-SC0E1037D03	0.002	0.339	0.008	0.01	0.0	0.0	0.024	0.035	0.004
FCER2	P06734	False	FCER2_HUMAN		CPI-SC05A209BEC	0.394	0.019	0.003	0.016	0.0	0.017	0.01	0.254	0.009
MMP2	P08253	False	MMP2_HUMAN		CPI-SC02E74AFA5	0.014	0.131	2.36	0.011	0.034	0.007	0.016	0.019	0.151
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.001	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.058
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC06525B099	0.005	0.006	0.0	0.093	0.744	0.003	0.01	0.0	0.003
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.001	0.044	0.038	0.084	0.0	0.0	0.007	0.013	0.022
OMD	Q99983	False	OMD_HUMAN		CPI-SC0EFCE145F	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC04F2478E9	0.02	0.28	1.344	0.273	0.0	0.01	0.026	0.054	0.293
THBS1	P07996	False	TSP1_HUMAN		CPI-SC02BFEEC8A	0.001	0.029	0.024	0.003	0.022	0.0	0.0	0.0	0.039
CSPG4	Q6UVK1	False	CSPG4_HUMAN		CPI-SC09938698A	0.001	0.0	0.019	0.002	0.244	0.0	0.001	0.018	0.195
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.02	0.28	1.344	0.273	0.0	0.01	0.026	0.054	0.293
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	0.007	0.027	0.022	0.024	0.0	0.0	0.009	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.001	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.058
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.001	0.044	0.038	0.084	0.0	0.0	0.007	0.013	0.022
PLA2G2A	P14555	False	PA2GA_HUMAN		CPI-SC01833C7FC	0.013	0.029	0.855	0.009	0.049	0.0	0.015	0.019	0.004
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC0A9EB628A	0.002	0.184	1.026	0.043	0.064	0.009	0.002	0.0	0.125
JAM2	P57087	False	JAM2_HUMAN		CPI-SC070D5A96F	0.062	0.542	0.297	0.056	0.0	0.0	0.051	0.03	0.017
FN1	P02751	False	FINC_HUMAN		CPI-SC0B4D7E0FF	0.02	0.28	1.344	0.273	0.0	0.01	0.026	0.054	0.293
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC08E97F7CA	0.002	0.184	1.026	0.043	0.064	0.009	0.002	0.0	0.125
MADCAM1	Q13477	False	MADCA_HUMAN		CPI-SC098B43B5A	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B2AD7C6	0.02	0.28	1.344	0.273	0.0	0.01	0.026	0.054	0.293
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0C8B4C056	0.005	0.005	0.0	0.017	0.058	0.056	0.54	0.298	0.008
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0592EC3D0	0.005	0.006	0.0	0.093	0.744	0.003	0.01	0.0	0.003
PLA2G2A	P14555	False	PA2GA_HUMAN		CPI-SC062C5C6C2	0.013	0.029	0.855	0.009	0.049	0.0	0.015	0.019	0.004
FBN1	P35555	False	FBN1_HUMAN		CPI-SC058F72F90	0.017	0.316	1.986	0.028	0.143	0.01	0.01	0.0	0.629
FN1	P02751	False	FINC_HUMAN		CPI-SC092C3E4DF	0.02	0.28	1.344	0.273	0.0	0.01	0.026	0.054	0.293
TNC	P24821	False	TENA_HUMAN		CPI-SC01195CB48	0.001	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.058
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.02	0.28	1.344	0.273	0.0	0.01	0.026	0.054	0.293
VTN	P04004	False	VTNC_HUMAN		CPI-SC067AD890A	0.012	0.011	0.052	0.017	0.034	0.012	0.012	0.0	2.366
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.015	0.177	0.547	0.0	0.554	0.0	0.013	0.0	0.195
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0A2FE9693	0.015	0.177	0.547	0.0	0.554	0.0	0.013	0.0	0.195
CDH1	P12830	False	CADH1_HUMAN		CPI-SC007890A1C	0.0	0.0	0.0	0.04	0.159	0.0	0.002	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	0.007	0.027	0.022	0.024	0.0	0.0	0.009	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.001	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.058
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC062D34C2A	0.002	0.184	1.026	0.043	0.064	0.009	0.002	0.0	0.125
THY1	P04216	False	THY1_HUMAN		CPI-SC0A05D3880	0.084	0.008	0.049	0.022	0.0	0.004	0.004	0.071	0.123
FCER2	P06734	False	FCER2_HUMAN		CPI-SC07312BD5C	0.394	0.019	0.003	0.016	0.0	0.017	0.01	0.254	0.009
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0B6D68FD5	0.037	0.19	0.235	0.279	0.034	0.002	0.06	0.095	0.211
F10	P00742	False	FA10_HUMAN		CPI-SC0C3E2D267	0.0	0.048	0.005	0.002	0.0	0.0	0.0	0.0	0.0
C3	P01024	False	CO3_HUMAN		CPI-SC0527EEE7A	0.003	0.0	0.04	0.804	0.0	0.007	0.003	0.0	0.008
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SC0F9DD28F3	0.002	0.144	0.252	0.007	0.353	0.003	0.004	0.018	1.166
THY1	P04216	False	THY1_HUMAN		CPI-SC0C6B54D7A	0.084	0.008	0.049	0.022	0.0	0.004	0.004	0.071	0.123
FCER2	P06734	False	FCER2_HUMAN		CPI-SC03446A95E	0.394	0.019	0.003	0.016	0.0	0.017	0.01	0.254	0.009
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0A9458008	0.037	0.19	0.235	0.279	0.034	0.002	0.06	0.095	0.211
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0F4AC5AA2	0.037	0.19	0.235	0.279	0.034	0.002	0.06	0.095	0.211
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SC063BC3DDE	0.147	1.263	0.013	0.688	0.0	0.033	0.244	0.228	0.036
ICAM4	Q14773	False	ICAM4_HUMAN		CPI-SC092659F65	0.0	0.0	0.0	0.003	0.0	0.022	0.0	0.0	0.0
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SC08923F7F7	0.003	0.953	0.034	0.004	0.0	0.0	0.005	0.0	0.032
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SC033E22B14	0.001	0.109	0.004	0.007	0.031	0.0	0.027	0.0	0.017
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.009	0.015	0.049	0.0	0.109	0.0	0.011	0.012	0.188
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.009	0.015	0.049	0.0	0.109	0.0	0.011	0.012	0.188
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.488	0.6	0.122	0.857	0.04	0.045	0.508	0.711	0.204
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.001	0.11	0.275	0.003	0.132	0.0	0.004	0.0	0.106
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.0	0.196	0.325	0.005	0.044	0.005	0.027	0.0	0.21
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.488	0.6	0.122	0.857	0.04	0.045	0.508	0.711	0.204
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.001	0.11	0.275	0.003	0.132	0.0	0.004	0.0	0.106
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.0	0.196	0.325	0.005	0.044	0.005	0.027	0.0	0.21
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	0.0	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.012	0.291	2.603	0.19	0.036	0.003	0.014	0.0	1.323
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.0	0.0	0.0	0.002	0.0	0.003	0.074	0.043	0.003
ARTN	Q5T4W7	False	ARTN_HUMAN		CPI-SC0273E24EB	0.0	0.011	0.039	0.0	0.0	0.003	0.001	0.0	0.013
CD47	Q08722	False	CD47_HUMAN		CPI-SC0EB8DC52F	0.895	1.092	1.083	0.896	0.567	0.192	1.006	1.213	0.459
TSLP	Q969D9	False	TSLP_HUMAN		CPI-SC090068F7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019
CRLF2	Q9HC73	False	CRLF2_HUMAN		CPI-SC047CEF2DD	0.236	0.141	0.109	0.326	0.118	0.017	0.191	0.182	0.164
NRTN	Q99748	False	NRTN_HUMAN		CPI-SC001AFA16D	0.002	0.015	0.033	0.017	0.0	0.149	0.002	0.0	0.015
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-SC033E22B14	0.001	0.008	1.22	0.006	0.0	0.0	0.003	0.0	0.0
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-SC033E22B14	0.005	0.022	0.395	0.016	0.372	0.0	0.002	0.0	1.642
RET	P07949	True	RET_HUMAN	RET receptor 2	CPI-SC001AFA16D	0.029	0.0	0.039	0.006	0.0	0.003	0.017	0.04	0.0
RET	P07949	True	RET_HUMAN	RET receptor 3	CPI-SC0273E24EB	0.029	0.0	0.039	0.006	0.0	0.003	0.017	0.04	0.0
GFRA2	O00451	True	GFRA2_HUMAN	RET receptor 2	CPI-SC001AFA16D	0.001	0.0	0.165	0.02	0.562	0.0	0.006	0.0	0.063
GFRA3	O60609	True	GFRA3_HUMAN	RET receptor 3	CPI-SC0273E24EB	0.008	0.0	0.0	0.004	0.245	0.01	0.294	0.198	0.002
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.063	0.0	0.008	1.275	0.0	0.007	0.002	0.046	0.012
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.034	0.035	0.046	3.73	0.085	0.048	0.471	0.035	0.06
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.062	0.074	0.13	0.152	0.11	0.003	0.051	0.072	0.068
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.062	0.074	0.13	0.152	0.11	0.003	0.051	0.072	0.068
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.062	0.074	0.13	0.152	0.11	0.003	0.051	0.072	0.068
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.062	0.074	0.13	0.152	0.11	0.003	0.051	0.072	0.068
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.062	0.074	0.13	0.152	0.11	0.003	0.051	0.072	0.068
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.024	0.08	0.365	0.057	0.086	0.009	0.064	0.092	0.089
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.001	0.014	0.015	0.023	0.0	0.0	0.002	0.0	0.026
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.132	0.603	0.284	0.152	0.351	0.014	0.077	0.183	0.154
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.132	0.603	0.284	0.152	0.351	0.014	0.077	0.183	0.154
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.132	0.603	0.284	0.152	0.351	0.014	0.077	0.183	0.154
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.132	0.603	0.284	0.152	0.351	0.014	0.077	0.183	0.154
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.132	0.603	0.284	0.152	0.351	0.014	0.077	0.183	0.154
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.132	0.603	0.284	0.152	0.351	0.014	0.077	0.183	0.154
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.001	0.194	0.206	0.015	0.075	0.0	0.002	0.0	0.097
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.001	0.194	0.206	0.015	0.075	0.0	0.002	0.0	0.097
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.001	0.194	0.206	0.015	0.075	0.0	0.002	0.0	0.097
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC090068F7B	0.004	0.0	0.007	0.029	0.028	0.019	0.55	0.607	0.013
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC047CEF2DD	0.004	0.0	0.007	0.029	0.028	0.019	0.55	0.607	0.013
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC090068F7B	0.236	0.141	0.109	0.326	0.118	0.017	0.191	0.182	0.164
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC047CEF2DD	0.236	0.141	0.109	0.326	0.118	0.017	0.191	0.182	0.164
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.215	0.741	0.674	0.911	0.385	0.032	0.437	0.255	0.257
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.119	0.113	0.165	0.572	0.292	0.003	0.075	0.017	0.113
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC02017BE74	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0861656EC	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05D87F723	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0606C6896	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC054484F7B	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC07222A428	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FBFA176B	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0814068D9	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
