id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B-cells|B-cells	B-cells|Endothelial	B-cells|Fibroblast	B-cells|Macrophages	B-cells|Neuron	B-cells|RBC	B-cells|T-cells	B-cells|Unknown	B-cells|VSMC	Endothelial|B-cells	Endothelial|Endothelial	Endothelial|Fibroblast	Endothelial|Macrophages	Endothelial|Neuron	Endothelial|RBC	Endothelial|T-cells	Endothelial|Unknown	Endothelial|VSMC	Fibroblast|B-cells	Fibroblast|Endothelial	Fibroblast|Fibroblast	Fibroblast|Macrophages	Fibroblast|Neuron	Fibroblast|RBC	Fibroblast|T-cells	Fibroblast|Unknown	Fibroblast|VSMC	Macrophages|B-cells	Macrophages|Endothelial	Macrophages|Fibroblast	Macrophages|Macrophages	Macrophages|Neuron	Macrophages|RBC	Macrophages|T-cells	Macrophages|Unknown	Macrophages|VSMC	Neuron|B-cells	Neuron|Endothelial	Neuron|Fibroblast	Neuron|Macrophages	Neuron|Neuron	Neuron|RBC	Neuron|T-cells	Neuron|Unknown	Neuron|VSMC	RBC|B-cells	RBC|Endothelial	RBC|Fibroblast	RBC|Macrophages	RBC|Neuron	RBC|RBC	RBC|T-cells	RBC|Unknown	RBC|VSMC	T-cells|B-cells	T-cells|Endothelial	T-cells|Fibroblast	T-cells|Macrophages	T-cells|Neuron	T-cells|RBC	T-cells|T-cells	T-cells|Unknown	T-cells|VSMC	Unknown|B-cells	Unknown|Endothelial	Unknown|Fibroblast	Unknown|Macrophages	Unknown|Neuron	Unknown|RBC	Unknown|T-cells	Unknown|Unknown	Unknown|VSMC	VSMC|B-cells	VSMC|Endothelial	VSMC|Fibroblast	VSMC|Macrophages	VSMC|Neuron	VSMC|RBC	VSMC|T-cells	VSMC|Unknown	VSMC|VSMC
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	True	False	True	curated	False	1.045	0.106	0.066	0.585	0.138	0.111	0.723	0.939	0.096	1.143	0.203	0.164	0.683	0.236	0.209	0.821	1.037	0.194	1.359	0.42	0.38	0.899	0.452	0.425	1.038	1.253	0.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.044	0.104	0.065	0.584	0.137	0.11	0.722	0.937	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.109	0.17	0.13	0.649	0.202	0.175	0.787	1.003	0.16
CPI-SS053613259	NRG2_ERBB3	simple:O14511	simple:P21860	NRG2	ERBB3	True	False	True	curated	False	0.006	0.0	0.0	0.007	0.607	0.0	0.011	0.0	0.007	0.004	0.0	0.0	0.005	0.605	0.0	0.009	0.0	0.005	0.01	0.0	0.0	0.01	0.611	0.0	0.014	0.0	0.01	0.007	0.0	0.0	0.007	0.608	0.0	0.012	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.008	0.608	0.0	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.011	0.611	0.0	0.015	0.0	0.011
CPI-SS0708FE6FF	NRG1_LSR	simple:Q02297	simple:Q86X29	NRG1	LSR	True	True	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.045	0.0	0.031	0.0	0.0	0.033	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E075E5AF	NRG1_NETO2	simple:Q02297	simple:Q8NC67	NRG1	NETO2	True	True	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.046	0.031	0.03	0.0	0.03	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0978D28AB	NRG1_MS4A4A	simple:Q02297	simple:Q96JQ5	NRG1	MS4A4A	True	True	True	IMEx,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.03	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02572E1EF	NRG1_LGR4	simple:Q02297	simple:Q9BXB1	NRG1	LGR4	True	True	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.031	0.076	0.0	0.139	0.0	0.028	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0057AB387	RSPO1_LGR4	simple:Q2MKA7	simple:Q9BXB1	RSPO1	LGR4	True	False	True	guidetopharmacology.org	False	0.003	0.004	0.048	0.0	0.112	0.0	0.001	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.192	0.236	0.0	0.299	0.0	0.189	0.0	0.204	0.041	0.042	0.086	0.0	0.15	0.0	0.039	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	NCR3	BAG6	False	True	False	curated	False	0.071	0.134	0.103	0.076	0.142	0.04	0.071	0.099	0.095	0.06	0.124	0.092	0.065	0.131	0.029	0.061	0.088	0.084	0.057	0.121	0.089	0.062	0.129	0.026	0.058	0.086	0.082	0.062	0.125	0.094	0.067	0.133	0.031	0.062	0.09	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.125	0.094	0.067	0.133	0.03	0.062	0.09	0.086	0.07	0.134	0.102	0.076	0.142	0.039	0.071	0.099	0.095	0.063	0.126	0.095	0.068	0.134	0.032	0.063	0.091	0.087	0.059	0.122	0.091	0.064	0.13	0.027	0.059	0.087	0.083
CPI-SS06A999D25	PLD2_ARF1	simple:O14939	simple:P84077	PLD2	ARF1	False	False	False	guidetopharmacology.org	False	0.029	0.055	0.043	0.033	0.015	0.002	0.026	0.026	0.04	0.041	0.067	0.055	0.045	0.027	0.014	0.039	0.038	0.053	0.035	0.061	0.049	0.039	0.021	0.008	0.033	0.032	0.046	0.032	0.058	0.046	0.036	0.018	0.005	0.03	0.029	0.044	0.04	0.067	0.054	0.044	0.027	0.014	0.038	0.038	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.056	0.043	0.033	0.016	0.003	0.027	0.027	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.062	0.05	0.04	0.022	0.009	0.034	0.033	0.047
CPI-SS0F3A089DE	SEMA3E_PLXND1	simple:O15041	simple:Q9Y4D7	SEMA3E	PLXND1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.209	0.037	0.021	0.025	0.01	0.026	0.017	0.207	0.036	0.232	0.061	0.045	0.049	0.034	0.05	0.041	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS044C72D0D	SEMA4A_PLXND1	simple:Q9H3S1	simple:Q9Y4D7	SEMA4A	PLXND1	False	False	True	curated	False	0.006	0.202	0.031	0.015	0.019	0.004	0.02	0.011	0.2	0.008	0.204	0.033	0.017	0.021	0.006	0.022	0.013	0.202	0.034	0.23	0.059	0.043	0.047	0.032	0.048	0.039	0.228	0.069	0.266	0.094	0.079	0.083	0.067	0.084	0.075	0.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.209	0.037	0.021	0.026	0.01	0.027	0.017	0.207	0.192	0.388	0.217	0.201	0.205	0.19	0.206	0.197	0.386	0.105	0.302	0.13	0.115	0.119	0.103	0.12	0.111	0.3	0.006	0.203	0.031	0.015	0.019	0.004	0.02	0.011	0.201
CPI-SS0BAB460FF	ANGPT2_TEK	simple:O15123	simple:Q02763	ANGPT2	TEK	True	False	True	curated	False	0.003	0.265	0.036	0.006	0.019	0.0	0.0	0.0	0.004	0.046	0.307	0.078	0.048	0.061	0.0	0.0	0.0	0.047	0.004	0.266	0.037	0.007	0.02	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.278	0.048	0.019	0.032	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197	0.459	0.23	0.2	0.213	0.0	0.0	0.0	0.198
CPI-SS090FC28E1	EPHB6_EFNB2	simple:O15197	simple:P52799	EPHB6	EFNB2	True	True	True	curated	False	0.014	0.432	0.014	0.236	0.0	0.008	0.003	0.019	0.017	0.016	0.434	0.017	0.238	0.0	0.01	0.006	0.021	0.019	0.025	0.442	0.025	0.247	0.0	0.019	0.014	0.03	0.028	0.014	0.431	0.014	0.236	0.0	0.007	0.003	0.019	0.016	0.109	0.527	0.11	0.331	0.0	0.103	0.098	0.114	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.451	0.033	0.255	0.0	0.027	0.022	0.038	0.036	0.042	0.459	0.042	0.264	0.0	0.036	0.031	0.047	0.044	0.014	0.432	0.015	0.237	0.0	0.008	0.004	0.02	0.017
CPI-SS0B9E8C0DE	EPHB2_EFNB2	simple:P29323	simple:P52799	EPHB2	EFNB2	False	True	True	curated	False	0.013	0.431	0.013	0.235	0.0	0.007	0.002	0.018	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.485	0.068	0.289	0.0	0.061	0.057	0.072	0.07	0.014	0.432	0.015	0.236	0.0	0.008	0.003	0.019	0.017	0.072	0.49	0.073	0.294	0.0	0.066	0.062	0.077	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.432	0.015	0.236	0.0	0.008	0.004	0.019	0.017
CPI-SS0DC4D593E	EPHB6_EFNB1	simple:O15197	simple:P98172	EPHB6	EFNB1	True	True	False	curated	False	0.003	0.134	0.077	0.009	0.063	0.003	0.003	0.0	0.036	0.005	0.137	0.08	0.011	0.065	0.006	0.005	0.0	0.039	0.013	0.145	0.088	0.019	0.074	0.014	0.014	0.0	0.047	0.002	0.134	0.077	0.008	0.062	0.003	0.002	0.0	0.036	0.098	0.23	0.173	0.104	0.158	0.098	0.098	0.0	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.153	0.096	0.028	0.082	0.022	0.022	0.0	0.055	0.03	0.162	0.105	0.036	0.09	0.031	0.031	0.0	0.064	0.003	0.135	0.078	0.009	0.063	0.004	0.003	0.0	0.037
CPI-SS0111AAD26	EPHB2_EFNB1	simple:P29323	simple:P98172	EPHB2	EFNB1	False	True	False	curated	False	0.002	0.133	0.077	0.008	0.062	0.002	0.002	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.188	0.131	0.062	0.116	0.057	0.056	0.0	0.09	0.003	0.135	0.078	0.009	0.063	0.003	0.003	0.0	0.037	0.061	0.193	0.136	0.067	0.121	0.062	0.061	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.135	0.078	0.009	0.063	0.003	0.003	0.0	0.037
CPI-SS0FF55B42C	EPHB3_EFNB1	simple:P54753	simple:P98172	EPHB3	EFNB1	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.137	0.08	0.011	0.065	0.006	0.005	0.0	0.039	0.025	0.157	0.1	0.031	0.085	0.026	0.025	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069	0.201	0.144	0.075	0.129	0.069	0.069	0.0	0.103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.134	0.077	0.008	0.062	0.003	0.002	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.139	0.082	0.014	0.068	0.008	0.008	0.0	0.041
CPI-SS0F21D6CA0	EPHB4_EFNB1	simple:P54760	simple:P98172	EPHB4	EFNB1	False	True	False	curated	False	0.002	0.133	0.077	0.008	0.062	0.002	0.002	0.0	0.036	0.408	0.54	0.483	0.414	0.468	0.409	0.409	0.0	0.442	0.054	0.186	0.129	0.06	0.115	0.055	0.055	0.0	0.088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.181	0.124	0.055	0.109	0.049	0.049	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.134	0.077	0.008	0.062	0.002	0.002	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.157	0.101	0.032	0.086	0.026	0.026	0.0	0.06
CPI-SS0470AF83E	EPHB1_EFNB1	simple:P54762	simple:P98172	EPHB1	EFNB1	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.166	0.109	0.04	0.094	0.035	0.034	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00046DCF3	EPHA4_EFNB1	simple:P54764	simple:P98172	EPHA4	EFNB1	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.145	0.088	0.019	0.073	0.014	0.013	0.0	0.047	0.033	0.165	0.108	0.039	0.093	0.033	0.033	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS08D0F9109	EFNB2_EPHB4	simple:P52799	simple:P54760	EFNB2	EPHB4	False	True	True	curated	False	0.013	0.42	0.066	0.0	0.06	0.0	0.013	0.0	0.037	0.431	0.837	0.484	0.0	0.478	0.0	0.431	0.0	0.455	0.013	0.42	0.066	0.0	0.061	0.0	0.013	0.0	0.037	0.235	0.642	0.288	0.0	0.282	0.0	0.235	0.0	0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.414	0.06	0.0	0.054	0.0	0.007	0.0	0.031	0.002	0.409	0.055	0.0	0.05	0.0	0.002	0.0	0.026	0.018	0.425	0.071	0.0	0.065	0.0	0.018	0.0	0.042	0.016	0.423	0.069	0.0	0.063	0.0	0.016	0.0	0.04
CPI-SS082ABF1EA	EFNB2_EPHB3	simple:P52799	simple:P54753	EFNB2	EPHB3	False	True	True	curated	False	0.0	0.017	0.036	0.0	0.08	0.0	0.014	0.0	0.019	0.0	0.434	0.454	0.0	0.498	0.0	0.431	0.0	0.437	0.0	0.017	0.037	0.0	0.081	0.0	0.014	0.0	0.019	0.0	0.239	0.258	0.0	0.302	0.0	0.236	0.0	0.241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.074	0.0	0.007	0.0	0.013	0.0	0.006	0.026	0.0	0.069	0.0	0.003	0.0	0.008	0.0	0.022	0.041	0.0	0.085	0.0	0.019	0.0	0.024	0.0	0.019	0.039	0.0	0.083	0.0	0.016	0.0	0.022
CPI-SS0BFD8E056	EFNB2_EPHB1	simple:P52799	simple:P54762	EFNB2	EPHB1	False	True	True	curated	False	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05E6D620E	EPHA1_EFNA4	simple:P21709	simple:P52798	EPHA1	EFNA4	True	True	False	curated	False	0.001	0.004	0.005	0.0	0.0	0.0	0.001	0.0	0.0	0.006	0.009	0.01	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.01	0.011	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.005	0.006	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09F973C1A	EPHA2_EFNA4	simple:P29317	simple:P52798	EPHA2	EFNA4	True	True	False	curated	False	0.003	0.007	0.008	0.0	0.0	0.0	0.003	0.0	0.0	0.074	0.077	0.078	0.0	0.0	0.0	0.074	0.0	0.0	0.002	0.005	0.007	0.0	0.0	0.0	0.002	0.0	0.0	0.008	0.011	0.012	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.01	0.0	0.0	0.0	0.005	0.0	0.0	0.001	0.005	0.006	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.124	0.125	0.0	0.0	0.0	0.12	0.0	0.0
CPI-SS041888D39	EPHA3_EFNA4	simple:P29320	simple:P52798	EPHA3	EFNA4	True	True	False	curated	False	0.001	0.005	0.006	0.0	0.0	0.0	0.001	0.0	0.0	0.016	0.02	0.021	0.0	0.0	0.0	0.016	0.0	0.0	0.148	0.152	0.153	0.0	0.0	0.0	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS052127A00	NGF_NTRK1	simple:P01138	simple:P04629	NGF	NTRK1	True	False	True	curated	False	0.001	0.0	0.0	0.048	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.051	0.0	0.0	0.005	0.0	0.0	0.03	0.0	0.0	0.077	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.048	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.107	0.0	0.0	0.06	0.0	0.0
CPI-SS0EDD4928A	NGF_NGFR	simple:P01138	simple:P08138	NGF	NGFR	True	False	True	curated	False	0.006	0.002	0.007	0.041	0.081	0.0	0.001	0.016	0.172	0.009	0.005	0.01	0.044	0.084	0.0	0.005	0.019	0.175	0.035	0.031	0.036	0.07	0.11	0.0	0.03	0.045	0.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.006	0.041	0.081	0.0	0.001	0.016	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.061	0.065	0.1	0.14	0.0	0.06	0.075	0.231
CPI-SS08B85996F	TTR_NGFR	simple:P02766	simple:P08138	TTR	NGFR	True	False	True	IMEx,InnateDB-All,MINT	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.014	0.019	0.053	0.093	0.0	0.014	0.028	0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	TTR	DDR1	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.031	0.02	0.474	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	TTR	AGER	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.018	0.015	0.017	0.05	0.0	0.019	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0AB647854	GPR37_PSAP	simple:O15354	simple:P07602	GPR37	PSAP	True	True	False	guidetopharmacology.org	False	0.238	0.835	0.896	1.094	0.933	0.057	0.15	0.242	0.633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.241	0.839	0.899	1.097	0.936	0.06	0.153	0.245	0.636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.356	0.954	1.014	1.212	1.051	0.175	0.268	0.36	0.751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.241	0.839	0.899	1.097	0.936	0.06	0.153	0.245	0.636
CPI-SS082900482	GPR37L1_PSAP	simple:O60883	simple:P07602	GPR37L1	PSAP	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.837	0.897	1.095	0.934	0.059	0.151	0.243	0.634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.839	1.437	1.497	1.695	1.534	0.658	0.751	0.843	1.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.238	0.835	0.896	1.094	0.933	0.057	0.15	0.242	0.633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
